# ell, DTT, DTE, DEE
# from class within cobaya (https://cobaya.readthedocs.io/en/latest/) to compare to their plik-lite values
8.590000000000000000e+02 2.332539063073886155e+03 1.350503434227853639e+01 1.439962596965120945e+01
8.600000000000000000e+02 2.324112204517175087e+03 1.502477373008529682e+01 1.454928373754072801e+01
8.610000000000000000e+02 2.315539537389789984e+03 1.652430986692128911e+01 1.470425606122701367e+01
8.620000000000000000e+02 2.306823782146419944e+03 1.800330571936569513e+01 1.486446363010149163e+01
8.630000000000000000e+02 2.297967689784172762e+03 1.946142233166924029e+01 1.502982615906610775e+01
8.640000000000000000e+02 2.288974041935156492e+03 2.089831882145768560e+01 1.520026238548854636e+01
8.650000000000000000e+02 2.279845650959067825e+03 2.231365237543529290e+01 1.537569006615747469e+01
8.660000000000000000e+02 2.270585360035770009e+03 2.370707824508832928e+01 1.555602597423777134e+01
8.670000000000000000e+02 2.261196043257881229e+03 2.507824974238853244e+01 1.574118589622573161e+01
8.680000000000000000e+02 2.251680605723356166e+03 2.642681823549662212e+01 1.593108462890435284e+01
8.690000000000000000e+02 2.242041983628070284e+03 2.775243314446577259e+01 1.612563597629850420e+01
8.700000000000000000e+02 2.232283144358403661e+03 2.905474193694509211e+01 1.632475274663019960e+01
8.710000000000000000e+02 2.222407086583824366e+03 3.033339012388311673e+01 1.652834674927380476e+01
8.720000000000000000e+02 2.212416840349470931e+03 3.158802125523131465e+01 1.673632879171127641e+01
8.730000000000000000e+02 2.202315467168740724e+03 3.281827691564753025e+01 1.694860867648740310e+01
8.740000000000000000e+02 2.192106060115865603e+03 3.402379672019950618e+01 1.716509519816500884e+01
8.750000000000000000e+02 2.181791743918506199e+03 3.520421831006835589e+01 1.738569614028021704e+01
8.760000000000000000e+02 2.171375675050325299e+03 3.635917734825204661e+01 1.761031827229765057e+01
8.770000000000000000e+02 2.160861041823578034e+03 3.748830751526888605e+01 1.783886734656568862e+01
8.780000000000000000e+02 2.150251064481692538e+03 3.859124050486102675e+01 1.807124809527166320e+01
8.790000000000000000e+02 2.139548995291856500e+03 3.966760601969792077e+01 1.830736422739714087e+01
8.800000000000000000e+02 2.128758118637598272e+03 4.071703176707983829e+01 1.854711842567309432e+01
8.810000000000000000e+02 2.117881751111370704e+03 4.173914345464131515e+01 1.879041234353518774e+01
8.820000000000000000e+02 2.106923241607137697e+03 4.273356478605467146e+01 1.903714660207895193e+01
8.830000000000000000e+02 2.095885971412954859e+03 4.369991745673352312e+01 1.928722078701508380e+01
8.840000000000000000e+02 2.084773354303553788e+03 4.463782114953615121e+01 1.954053344562459671e+01
8.850000000000000000e+02 2.073588836632926814e+03 4.554689353046916267e+01 1.979698208371412349e+01
8.860000000000000000e+02 2.062335897426909924e+03 4.642675024439079579e+01 2.005646316257109518e+01
8.870000000000000000e+02 2.051018048475767500e+03 4.727700491071454536e+01 2.031887209591900856e+01
8.880000000000000000e+02 2.039638834426773883e+03 4.809726911911260316e+01 2.058410324687261550e+01
8.890000000000000000e+02 2.028201832876800154e+03 4.888715242521929127e+01 2.085204992489320830e+01
8.900000000000000000e+02 2.016710654464895470e+03 4.964626234633463042e+01 2.112260438274379482e+01
8.910000000000000000e+02 2.005168942964872031e+03 5.037420435712780176e+01 2.139565781344437667e+01
8.920000000000000000e+02 1.993580375377885957e+03 5.107058188534055176e+01 2.167110034722713863e+01
8.930000000000000000e+02 1.981948662025027033e+03 5.173499630749083877e+01 2.194882104849170190e+01
8.940000000000000000e+02 1.970277546639895718e+03 5.236704694457615261e+01 2.222870791276035618e+01
8.950000000000000000e+02 1.958570626410944215e+03 5.296641248665488888e+01 2.251064946282297541e+01
8.960000000000000000e+02 1.946830808704540459e+03 5.353309673089491127e+01 2.279453957185019419e+01
8.970000000000000000e+02 1.935060845663314694e+03 5.406718684362260063e+01 2.308027271291776827e+01
8.980000000000000000e+02 1.923263513518696300e+03 5.456877230265236278e+01 2.336774236414664685e+01
8.990000000000000000e+02 1.911441612656562711e+03 5.503794490517518057e+01 2.365684100589754379e+01
9.000000000000000000e+02 1.899597967682871058e+03 5.547479877564722273e+01 2.394746011796543428e+01
9.010000000000000000e+02 1.887735427489307085e+03 5.587943037367836752e+01 2.423949017677411888e+01
9.020000000000000000e+02 1.875856865318919517e+03 5.625193850192084000e+01 2.453282065257073796e+01
9.030000000000000000e+02 1.863965178831765115e+03 5.659242431395772854e+01 2.482734000662031448e+01
9.040000000000000000e+02 1.852063290170548271e+03 5.690099132219157951e+01 2.512293568840029323e+01
9.050000000000000000e+02 1.840154146026261287e+03 5.717774540573295639e+01 2.541949413279506231e+01
9.060000000000000000e+02 1.828240717703825567e+03 5.742279481828906995e+01 2.571690075729051372e+01
9.070000000000000000e+02 1.816326001187733709e+03 5.763625019605225930e+01 2.601503995916854350e+01
9.080000000000000000e+02 1.804413017207687062e+03 5.781822456558866463e+01 2.631379511270159810e+01
9.090000000000000000e+02 1.792504811304241684e+03 5.796883335172671536e+01 2.661304856634724203e+01
9.100000000000000000e+02 1.780604453894443623e+03 5.808819438544574609e+01 2.691268163994264029e+01
9.110000000000000000e+02 1.768715040337473056e+03 5.817642791176454864e+01 2.721257462189912602e+01
9.120000000000000000e+02 1.756839691000285256e+03 5.823365659763002355e+01 2.751260676639671487e+01
9.130000000000000000e+02 1.744981551323250414e+03 5.826000553980561847e+01 2.781265629057868338e+01
9.140000000000000000e+02 1.733143791885794599e+03 5.825560227276002934e+01 2.811260037174604420e+01
9.150000000000000000e+02 1.721329608472039581e+03 5.822057677655567431e+01 2.841231514455210316e+01
9.160000000000000000e+02 1.709542222136446753e+03 5.815506148473731685e+01 2.871167569819701981e+01
9.170000000000000000e+02 1.697784879269455132e+03 5.805919129222067454e+01 2.901055607362233246e+01
9.180000000000000000e+02 1.686060851663122094e+03 5.793310356318089305e+01 2.930882926070543348e+01
9.190000000000000000e+02 1.674373436576767290e+03 5.777693813894123309e+01 2.960636719545419737e+01
9.200000000000000000e+02 1.662725956802610199e+03 5.759083734586155856e+01 2.990304075720144894e+01
9.210000000000000000e+02 1.651121760731412678e+03 5.737494600322694538e+01 3.019871976579953810e+01
9.220000000000000000e+02 1.639564222418118106e+03 5.712941143113622644e+01 3.049327297881482579e+01
9.230000000000000000e+02 1.628056741647495528e+03 5.685438345839065022e+01 3.078656808872228012e+01
9.240000000000000000e+02 1.616602743999776521e+03 5.655001443038232622e+01 3.107847172009995873e+01
9.250000000000000000e+02 1.605205680916299571e+03 5.621645921698291914e+01 3.136884942682357647e+01
9.260000000000000000e+02 1.593869029765148298e+03 5.585387522043213693e+01 3.165756568926101977e+01
9.270000000000000000e+02 1.582596293906793335e+03 5.546242238322632545e+01 3.194448391146690014e+01
9.280000000000000000e+02 1.571391002759734420e+03 5.504226319600707740e+01 3.222946641837707205e+01
9.290000000000000000e+02 1.560256711866137948e+03 5.459356270544977718e+01 3.251237445300316153e+01
9.300000000000000000e+02 1.549197002957481345e+03 5.411648852215216721e+01 3.279306817362713389e+01
9.310000000000000000e+02 1.538215484020192207e+03 5.361121082852294961e+01 3.307140665099581156e+01
9.320000000000000000e+02 1.527315789361289262e+03 5.307790238667030991e+01 3.334724786551538500e+01
9.330000000000000000e+02 1.516501579674022423e+03 5.251673854629054716e+01 3.362044870444594835e+01
9.340000000000000000e+02 1.505776156401171875e+03 5.192793557563000917e+01 3.389087754369973737e+01
9.350000000000000000e+02 1.495141298086336747e+03 5.131186629509191022e+01 3.415845221442850033e+01
9.360000000000000000e+02 1.484598405959943193e+03 5.066894626714604755e+01 3.442310262445404589e+01
9.370000000000000000e+02 1.474148888005052868e+03 4.999959565027110386e+01 3.468475822639741324e+01
9.380000000000000000e+02 1.463794158970000353e+03 4.930423921210937266e+01 3.494334801660270529e+01
9.390000000000000000e+02 1.453535640381037183e+03 4.858330634262127745e+01 3.519880053406090781e+01
9.400000000000000000e+02 1.443374760554970862e+03 4.783723106724002605e+01 3.545104385933370139e+01
9.410000000000000000e+02 1.433312954611806390e+03 4.706645206002614401e+01 3.570000561347718815e+01
9.420000000000000000e+02 1.423351664487385960e+03 4.627141265682215732e+01 3.594561295696575343e+01
9.430000000000000000e+02 1.413492338946033669e+03 4.545256086840717558e+01 3.618779258861591330e+01
9.440000000000000000e+02 1.403736433593191123e+03 4.461034939365136154e+01 3.642647074450997735e+01
9.450000000000000000e+02 1.394085410888063279e+03 4.374523563267075588e+01 3.666157319692002403e+01
9.460000000000000000e+02 1.384540740156254969e+03 4.285768169998168986e+01 3.689302525323153503e+01
9.470000000000000000e+02 1.375103897602416737e+03 4.194815443765551066e+01 3.712075175486736356e+01
9.480000000000000000e+02 1.365776366322881131e+03 4.101712542847306509e+01 3.734467707621138288e+01
9.490000000000000000e+02 1.356559636318306957e+03 4.006507100907941776e+01 3.756472512353240489e+01
9.500000000000000000e+02 1.347455204506318296e+03 3.909247228313837752e+01 3.778081933390790681e+01
9.510000000000000000e+02 1.338464574734146254e+03 3.809981513448711610e+01 3.799288267414789289e+01
9.520000000000000000e+02 1.329589257791270029e+03 3.708759024029075846e+01 3.820083763971863533e+01
9.530000000000000000e+02 1.320830771422057524e+03 3.605629308419703705e+01 3.840460625366655734e+01
9.540000000000000000e+02 1.312190640338406183e+03 3.500642396949080393e+01 3.860411006554192426e+01
9.550000000000000000e+02 1.303670396232383837e+03 3.393848803224869926e+01 3.879927015032277637e+01
9.560000000000000000e+02 1.295271577788870900e+03 3.285299525449373448e+01 3.899000710733861297e+01
9.570000000000000000e+02 1.286995730698200077e+03 3.175046047734988264e+01 3.917624105919428956e+01
9.580000000000000000e+02 1.278844407668796748e+03 3.063140341419668644e+01 3.935789165069374462e+01
9.590000000000000000e+02 1.270819168439822306e+03 2.949634866382386278e+01 3.953487804776386128e+01
9.600000000000000000e+02 1.262921579793811588e+03 2.834582572358589658e+01 3.970711893637823664e+01
9.610000000000000000e+02 1.255153215569317808e+03 2.718036900255663113e+01 3.987453252148097960e+01
9.620000000000000000e+02 1.247515656673550438e+03 2.600051783468389033e+01 4.003703652591055118e+01
9.630000000000000000e+02 1.240010491095017187e+03 2.480681649194408323e+01 4.019454818932352680e+01
9.640000000000000000e+02 1.232639313916165520e+03 2.359981419749677301e+01 4.034698426711841535e+01
9.650000000000000000e+02 1.225403727326022818e+03 2.238006513883930637e+01 4.049426102935947114e+01
9.660000000000000000e+02 1.218305340632837670e+03 2.114812848096138964e+01 4.063629425970048459e+01
9.670000000000000000e+02 1.211345770276720032e+03 1.990456837949971458e+01 4.077299925430856575e+01
9.680000000000000000e+02 1.204526639842283885e+03 1.864995399389254871e+01 4.090429082078799183e+01
9.690000000000000000e+02 1.197849580071286937e+03 1.738485950053432916e+01 4.103008327710399072e+01
9.700000000000000000e+02 1.191316228875271918e+03 1.610986410593028140e+01 4.115029045050651746e+01
9.710000000000000000e+02 1.184928231348206282e+03 1.482555205985098112e+01 4.126482567645410171e+01
9.720000000000000000e+02 1.178687239779125775e+03 1.353251266848699608e+01 4.137360179753759581e+01
9.730000000000000000e+02 1.172594556319410231e+03 1.223131841988180035e+01 4.147654680119902793e+01
9.740000000000000000e+02 1.166650055083155166e+03 1.092245897399986454e+01 4.157365099220436377e+01
9.750000000000000000e+02 1.160853243892218188e+03 9.606406207936688091e+00 4.166492052611087615e+01
9.760000000000000000e+02 1.155203620122192433e+03 8.283636024181799229e+00 4.175036183556808567e+01
9.770000000000000000e+02 1.149700670669799592e+03 6.954628361001919501e+00 4.182998163122193347e+01
9.780000000000000000e+02 1.144343871920283391e+03 5.619867202824075036e+00 4.190378690261867689e+01
9.790000000000000000e+02 1.139132689714802382e+03 4.279840590618735341e+00 4.197178491910895559e+01
9.800000000000000000e+02 1.134066579317822971e+03 2.935040632282944539e+00 4.203398323075185772e+01
9.810000000000000000e+02 1.129144985384512438e+03 1.585963513023442406e+00 4.209038966921880842e+01
9.820000000000000000e+02 1.124367341928132873e+03 2.331095057398194503e-01 4.214101234869774970e+01
9.830000000000000000e+02 1.119733072287433970e+03 -1.123017018592378014e+00 4.218585966679703603e+01
9.840000000000000000e+02 1.115241589094044457e+03 -2.481907580538496028e+00 4.222494030544954313e+01
9.850000000000000000e+02 1.110892294239868306e+03 -3.843049581821648353e+00 4.225826323181657784e+01
9.860000000000000000e+02 1.106684578844475482e+03 -5.205926294939592580e+00 4.228583769919203661e+01
9.870000000000000000e+02 1.102617823222497236e+03 -6.570016852781584760e+00 4.230767324790632955e+01
9.880000000000000000e+02 1.098691396851014815e+03 -7.934796238245250599e+00 4.232377970623037555e+01
9.890000000000000000e+02 1.094904658336959301e+03 -9.299735273853466211e+00 4.233416719127975369e+01
9.900000000000000000e+02 1.091256955384499179e+03 -1.066430061137121754e+01 4.233884610991857755e+01
9.910000000000000000e+02 1.087747624762435180e+03 -1.202795472142245359e+01 4.233782715966357557e+01
9.920000000000000000e+02 1.084375992271594441e+03 -1.339015588310698490e+01 4.233112132958814300e+01
9.930000000000000000e+02 1.081141372712223074e+03 -1.475035817361734303e+01 4.231873990122633700e+01
9.940000000000000000e+02 1.078043069851377822e+03 -1.610801145785561772e+01 4.230069444947680779e+01
9.950000000000000000e+02 1.075080376390321362e+03 -1.746256137805036701e+01 4.227699684350699982e+01
9.960000000000000000e+02 1.072252573931914412e+03 -1.881344934337345975e+01 4.224765924765700476e+01
9.970000000000000000e+02 1.069558932948009442e+03 -2.016011251955697858e+01 4.221269412234367024e+01
9.980000000000000000e+02 1.066998712746842102e+03 -2.150198381851001628e+01 4.217211422496458795e+01
9.990000000000000000e+02 1.064571161440426522e+03 -2.283849188793562135e+01 4.212593261080212415e+01
1.000000000000000000e+03 1.062275515911947423e+03 -2.416906110094764770e+01 4.207416263392741484e+01
1.001000000000000000e+03 1.060111001783153370e+03 -2.549311154568757587e+01 4.201681794810443193e+01
1.002000000000000000e+03 1.058076833381749111e+03 -2.681005901494143373e+01 4.195391250769398539e+01
1.003000000000000000e+03 1.056172213708790878e+03 -2.811931499575662841e+01 4.188546056855766864e+01
1.004000000000000000e+03 1.054396334406076676e+03 -2.942028665905888118e+01 4.181147668896203839e+01
1.005000000000000000e+03 1.052748375723542495e+03 -3.071237684926899902e+01 4.173197573048243925e+01
1.006000000000000000e+03 1.051227506486652146e+03 -3.199498407391980948e+01 4.164697285890721901e+01
1.007000000000000000e+03 1.049832884063792790e+03 -3.326750249327299969e+01 4.155648354514155329e+01
1.008000000000000000e+03 1.048563654333667955e+03 -3.452932190993602291e+01 4.146052356611163248e+01
1.009000000000000000e+03 1.047418951652688975e+03 -3.577982775847890906e+01 4.135910900566859283e+01
1.010000000000000000e+03 1.046397898822370280e+03 -3.701840109505118193e+01 4.125225625549254715e+01
1.011000000000000000e+03 1.045499607056720379e+03 -3.824441858699870522e+01 4.113998201599662252e+01
1.012000000000000000e+03 1.044723033793981585e+03 -3.945731576378903327e+01 4.102231269191536001e+01
1.013000000000000000e+03 1.044066553949535091e+03 -4.065677779073245546e+01 4.089931272579450905e+01
1.014000000000000000e+03 1.043528382409613869e+03 -4.184255142831865726e+01 4.077105667526868871e+01
1.015000000000000000e+03 1.043106715576660463e+03 -4.301438201760463897e+01 4.063761985745884431e+01
1.016000000000000000e+03 1.042799731320081264e+03 -4.417201347723656113e+01 4.049907835097597086e+01
1.017000000000000000e+03 1.042605588927001008e+03 -4.531518830047185276e+01 4.035550899792487911e+01
1.018000000000000000e+03 1.042522429053013184e+03 -4.644364755220101415e+01 4.020698940590784076e+01
1.019000000000000000e+03 1.042548373672934758e+03 -4.755713086596961148e+01 4.005359795002830481e+01
1.020000000000000000e+03 1.042681526031558406e+03 -4.865537644100023584e+01 3.989541377489469198e+01
